uf,cargo,turno,instituto,contratante,data_ref,data_divulgacao,campo_inicio,campo_fim,amostra,margem_erro,metodologia,registro_tse,cenario,principal,candidato,partido,slug,percentual,fonte,url,revid
PI,governador,1,Datamax,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,18.99,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Datamax,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Elizeu Aguiar,NOVO,pi-gov-elizeu-aguiar,0.64,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Datamax,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Gisvaldo Oliveira,PSOL,pi-gov-professor-gisvaldo,0.51,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Datamax,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Dra. Lúcia Santos,PSDB,pi-gov-dra-lucia-santos,0.26,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Vetor3,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,56.53,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Vetor3,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,26.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Vetor3,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Dra. Lúcia Santos,PSDB,pi-gov-dra-lucia-santos,0.69,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Vetor3,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Elizeu Aguiar,NOVO,pi-gov-elizeu-aguiar,0.58,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Vetor3,,2026-08-02,,2026-07-28,2026-08-02,1602,2.45,,,1,1,Gisvaldo Oliveira,PSOL,pi-gov-professor-gisvaldo,0.09,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Amostragem,,2026-08-12,,2026-08-08,2026-08-12,1137,2.85,,,1,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,73.84,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Amostragem,,2026-08-12,,2026-08-08,2026-08-12,1137,2.85,,,1,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,19.21,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Amostragem,,2026-08-12,,2026-08-08,2026-08-12,1137,2.85,,,1,1,Elizeu Aguiar,NOVO,pi-gov-elizeu-aguiar,0.99,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Amostragem,,2026-08-12,,2026-08-08,2026-08-12,1137,2.85,,,1,1,Gisvaldo Oliveira,PSOL,pi-gov-professor-gisvaldo,0.99,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Amostragem,,2026-08-12,,2026-08-08,2026-08-12,1137,2.85,,,1,1,Dra. Lúcia Santos,PSDB,pi-gov-dra-lucia-santos,0.44,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,GP1,,2026-08-13,,2026-08-11,2026-08-13,1200,2.83,,,1,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,50.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,GP1,,2026-08-13,,2026-08-11,2026-08-13,1200,2.83,,,1,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,16.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,GP1,,2026-08-13,,2026-08-11,2026-08-13,1200,2.83,,,1,1,Elizeu Aguiar,NOVO,pi-gov-elizeu-aguiar,0.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,GP1,,2026-08-13,,2026-08-11,2026-08-13,1200,2.83,,,1,1,Dra. Lúcia Santos,PSDB,pi-gov-dra-lucia-santos,0.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,GP1,,2026-08-13,,2026-08-11,2026-08-13,1200,2.83,,,1,1,Gisvaldo Oliveira,PSOL,pi-gov-professor-gisvaldo,0.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,Datafolha,TV Rádio Clube de Teresina,2026-08-22,2026-08-22,2026-08-18,2026-08-21,826,3.0,digital,PI-06656/2026,1,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,56.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-governador-senador-piaui-agosto-2026/,72914841
PI,governador,1,Datafolha,TV Rádio Clube de Teresina,2026-08-22,2026-08-22,2026-08-18,2026-08-21,826,3.0,digital,PI-06656/2026,1,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,21.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-governador-senador-piaui-agosto-2026/,72914841
PI,governador,1,Datafolha,TV Rádio Clube de Teresina,2026-08-22,2026-08-22,2026-08-18,2026-08-21,826,3.0,digital,PI-06656/2026,1,1,Dra. Lúcia Santos,PSDB,pi-gov-dra-lucia-santos,2.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-governador-senador-piaui-agosto-2026/,72914841
PI,governador,1,Datafolha,TV Rádio Clube de Teresina,2026-08-22,2026-08-22,2026-08-18,2026-08-21,826,3.0,digital,PI-06656/2026,1,1,Elizeu Aguiar,NOVO,pi-gov-elizeu-aguiar,1.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-governador-senador-piaui-agosto-2026/,72914841
PI,governador,1,Datafolha,TV Rádio Clube de Teresina,2026-08-22,2026-08-22,2026-08-18,2026-08-21,826,3.0,digital,PI-06656/2026,1,1,Gisvaldo Oliveira,PSOL,pi-gov-professor-gisvaldo,1.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-governador-senador-piaui-agosto-2026/,72914841
PI,governador,1,DataTrends,,2026-08-27,,2026-08-25,2026-08-27,1200,2.83,,,1,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,57.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,DataTrends,,2026-08-27,,2026-08-25,2026-08-27,1200,2.83,,,1,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,23.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,DataTrends,,2026-08-27,,2026-08-25,2026-08-27,1200,2.83,,,1,1,Dra. Lúcia Santos,PSDB,pi-gov-dra-lucia-santos,2.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,1,DataTrends,,2026-08-27,,2026-08-25,2026-08-27,1200,2.83,,,1,1,Gisvaldo Oliveira,PSOL,pi-gov-professor-gisvaldo,1.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,GP1,,2026-04-10,,2026-04-07,2026-04-10,1137,2.91,,,Rafael Fonteles × Joel Rodrigues,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,59.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,GP1,,2026-04-10,,2026-04-07,2026-04-10,1137,2.91,,,Rafael Fonteles × Joel Rodrigues,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,26.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,Veritá,,2026-07-11,,2026-07-07,2026-07-11,1200,3.0,,,Rafael Fonteles × Joel Rodrigues,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,43.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,Veritá,,2026-07-11,,2026-07-07,2026-07-11,1200,3.0,,,Rafael Fonteles × Joel Rodrigues,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,39.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,Real Time Big Data,,2026-07-13,,2026-07-11,2026-07-13,1600,2.0,,,Rafael Fonteles × Joel Rodrigues,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,55.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,Real Time Big Data,,2026-07-13,,2026-07-11,2026-07-13,1600,2.0,,,Rafael Fonteles × Joel Rodrigues,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,25.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,DataTrends,,2026-08-27,,2026-08-25,2026-08-27,1200,2.83,,,Rafael Fonteles × Joel Rodrigues,1,Rafael Fonteles,PT,pi-gov-rafael-fonteles,60.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,governador,2,DataTrends,,2026-08-27,,2026-08-25,2026-08-27,1200,2.83,,,Rafael Fonteles × Joel Rodrigues,1,Joel Rodrigues,PP,pi-gov-joel-rodrigues,29.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,1,1,Marcelo Castro,MDB,pi-sen-marcelo-castro,29.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,1,1,Júlio César,PSD,pi-sen-julio-cesar,20.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,1,1,Ciro Nogueira,PP,pi-sen-ciro-nogueira,19.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,1,1,Tiago Junqueira,PL,pi-sen-tiago-junqueira,11.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,1,1,Francinaldo Leão,PSOL,pi-sen-francinaldo-leao,1.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,2,0,Marcelo Castro,MDB,pi-sen-marcelo-castro,33.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,2,0,Júlio César,PSD,pi-sen-julio-cesar,23.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,2,0,Tiago Junqueira,PL,pi-sen-tiago-junqueira,10.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,2,0,Joel Rodrigues,PP,,8.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2025-11-27,,2025-11-26,2025-11-27,1200,3.0,,,2,0,Francinaldo Leão,PSOL,pi-sen-francinaldo-leao,1.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2026-03-15,,2026-03-10,2026-03-15,1200,3.0,,,1,1,Marcelo Castro,MDB,pi-sen-marcelo-castro,24.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2026-03-15,,2026-03-10,2026-03-15,1200,3.0,,,1,1,Júlio César,PSD,pi-sen-julio-cesar,17.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2026-03-15,,2026-03-10,2026-03-15,1200,3.0,,,1,1,Ciro Nogueira,PP,pi-sen-ciro-nogueira,17.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2026-03-15,,2026-03-10,2026-03-15,1200,3.0,,,1,1,Tiago Junqueira,PL,pi-sen-tiago-junqueira,6.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2026-03-15,,2026-03-10,2026-03-15,1200,3.0,,,1,1,Francinaldo Leão,PSOL,pi-sen-francinaldo-leao,3.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2026-03-15,,2026-03-10,2026-03-15,1200,3.0,,,1,1,Pedro Laurentino,UP,pi-sen-pedro-laurentino,1.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,AtlasIntel,,2026-03-15,,2026-03-10,2026-03-15,1200,3.0,,,1,1,Jorge Lopes,PSDB,pi-sen-jorge-lopes,0.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,Amostragem,,2026-03-27,,2026-03-23,2026-03-27,1137,2.85,,,1,1,Marcelo Castro,MDB,pi-sen-marcelo-castro,42.74,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,Amostragem,,2026-03-27,,2026-03-23,2026-03-27,1137,2.85,,,1,1,Ciro Nogueira,PP,pi-sen-ciro-nogueira,37.64,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,Amostragem,,2026-03-27,,2026-03-23,2026-03-27,1137,2.85,,,1,1,Júlio César,PSD,pi-sen-julio-cesar,30.34,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,Amostragem,,2026-03-27,,2026-03-23,2026-03-27,1137,2.85,,,1,1,Tiago Junqueira,PL,pi-sen-tiago-junqueira,6.77,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
PI,senador,1,Amostragem,,2026-03-27,,2026-03-23,2026-03-27,1137,2.85,,,1,1,Pedro Laurentino,UP,pi-sen-pedro-laurentino,4.13,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Piauí",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Piauí,72914841
