data,candidato,artigo,pageviews,fonte,url_fonte,observacao
2026-07-23,Renan Santos,Renan Santos,5672,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-23,Romeu Zema,Romeu Zema,444,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-23,Ronaldo Caiado,Ronaldo Caiado,1022,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-23,Samara Martins,Samara Martins,344,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-24,Augusto Cury,Augusto Cury,468,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-24,Flávio Bolsonaro,Flávio Bolsonaro,1223,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-24,Lula,Luiz Inácio Lula da Silva,1473,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-24,Pablo Marçal,Pablo Marçal,204,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-24,Renan Santos,Renan Santos,6250,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-24,Romeu Zema,Romeu Zema,616,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-24,Ronaldo Caiado,Ronaldo Caiado,1161,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-24,Samara Martins,Samara Martins,416,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-25,Augusto Cury,Augusto Cury,569,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-25,Flávio Bolsonaro,Flávio Bolsonaro,1794,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-25,Lula,Luiz Inácio Lula da Silva,1578,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-25,Pablo Marçal,Pablo Marçal,253,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-25,Renan Santos,Renan Santos,6218,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-25,Romeu Zema,Romeu Zema,546,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-25,Ronaldo Caiado,Ronaldo Caiado,1087,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-25,Samara Martins,Samara Martins,389,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-26,Augusto Cury,Augusto Cury,522,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-26,Flávio Bolsonaro,Flávio Bolsonaro,1674,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-26,Lula,Luiz Inácio Lula da Silva,1768,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-26,Pablo Marçal,Pablo Marçal,254,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-26,Renan Santos,Renan Santos,4658,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-26,Romeu Zema,Romeu Zema,567,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-26,Ronaldo Caiado,Ronaldo Caiado,2204,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-26,Samara Martins,Samara Martins,762,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-27,Augusto Cury,Augusto Cury,667,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-27,Flávio Bolsonaro,Flávio Bolsonaro,1667,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-27,Lula,Luiz Inácio Lula da Silva,2065,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-27,Pablo Marçal,Pablo Marçal,263,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-27,Renan Santos,Renan Santos,5942,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-27,Romeu Zema,Romeu Zema,2550,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-27,Ronaldo Caiado,Ronaldo Caiado,3586,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-27,Samara Martins,Samara Martins,1065,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-28,Augusto Cury,Augusto Cury,911,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-28,Flávio Bolsonaro,Flávio Bolsonaro,1336,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-28,Lula,Luiz Inácio Lula da Silva,2009,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-28,Pablo Marçal,Pablo Marçal,244,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-28,Renan Santos,Renan Santos,7346,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-28,Romeu Zema,Romeu Zema,5411,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-28,Ronaldo Caiado,Ronaldo Caiado,1840,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-28,Samara Martins,Samara Martins,639,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-29,Augusto Cury,Augusto Cury,711,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-29,Flávio Bolsonaro,Flávio Bolsonaro,1115,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-29,Lula,Luiz Inácio Lula da Silva,1988,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-29,Pablo Marçal,Pablo Marçal,313,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-29,Renan Santos,Renan Santos,7377,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-29,Romeu Zema,Romeu Zema,987,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-29,Ronaldo Caiado,Ronaldo Caiado,1485,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-29,Samara Martins,Samara Martins,543,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-30,Augusto Cury,Augusto Cury,566,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-30,Flávio Bolsonaro,Flávio Bolsonaro,964,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-30,Lula,Luiz Inácio Lula da Silva,2082,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-30,Pablo Marçal,Pablo Marçal,235,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-30,Renan Santos,Renan Santos,4930,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-30,Romeu Zema,Romeu Zema,803,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-30,Ronaldo Caiado,Ronaldo Caiado,1345,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-30,Samara Martins,Samara Martins,446,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-31,Augusto Cury,Augusto Cury,570,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-31,Flávio Bolsonaro,Flávio Bolsonaro,919,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-31,Lula,Luiz Inácio Lula da Silva,2757,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-31,Pablo Marçal,Pablo Marçal,220,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-31,Renan Santos,Renan Santos,4115,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-31,Romeu Zema,Romeu Zema,672,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-31,Ronaldo Caiado,Ronaldo Caiado,1184,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-31,Samara Martins,Samara Martins,411,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-08-01,Augusto Cury,Augusto Cury,472,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-08-01,Flávio Bolsonaro,Flávio Bolsonaro,867,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-08-01,Lula,Luiz Inácio Lula da Silva,2412,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-08-01,Pablo Marçal,Pablo Marçal,316,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-08-01,Renan Santos,Renan Santos,9882,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-08-01,Romeu Zema,Romeu Zema,681,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-08-01,Ronaldo Caiado,Ronaldo Caiado,1193,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-08-01,Samara Martins,Samara Martins,490,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-08-02,Augusto Cury,Augusto Cury,556,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-08-02,Flávio Bolsonaro,Flávio Bolsonaro,1095,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-08-02,Lula,Luiz Inácio Lula da Silva,3044,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-08-02,Pablo Marçal,Pablo Marçal,337,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-08-02,Renan Santos,Renan Santos,17544,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-08-02,Romeu Zema,Romeu Zema,936,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-08-02,Ronaldo Caiado,Ronaldo Caiado,1288,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-08-02,Samara Martins,Samara Martins,652,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-08-03,Augusto Cury,Augusto Cury,864,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-08-03,Flávio Bolsonaro,Flávio Bolsonaro,1481,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-08-03,Lula,Luiz Inácio Lula da Silva,3060,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-08-03,Pablo Marçal,Pablo Marçal,237,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-08-03,Renan Santos,Renan Santos,12047,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-08-03,Romeu Zema,Romeu Zema,994,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-08-03,Ronaldo Caiado,Ronaldo Caiado,1672,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-08-03,Samara Martins,Samara Martins,701,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-08-04,Augusto Cury,Augusto Cury,2475,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-08-04,Flávio Bolsonaro,Flávio Bolsonaro,1343,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-08-04,Lula,Luiz Inácio Lula da Silva,2470,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-08-04,Pablo Marçal,Pablo Marçal,285,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-08-04,Renan Santos,Renan Santos,9629,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
